country,age,gender,smoker,state,simulated_deaths,simulated_population,simulated_rates
Germany (insured),59,M,No,Berlin,175.38,33883.3161172535,0.005175998694847223
Germany (insured),59,M,No,Brandenburg,119.42,23128.177466587316,0.005163398636685619
Germany (insured),59,M,No,Bremen,31.92,6196.705360594859,0.005151124370537412
Germany (insured),59,M,No,Hamburg,85.34,17112.400425607342,0.004987026827182907
Germany (insured),59,M,No,Hessen,305,57520.880801770225,0.005302422281242493
Germany (insured),59,M,No,Mecklenburg-Vorpommern,74.16,14597.751207810781,0.0050802345473814755
Germany (insured),59,M,No,Niedersachsen,381.62,73120.09838872087,0.005219084881030012
Germany (insured),59,M,No,Nordrhein-Westfalen,851.74,162961.10544392993,0.005226645939101452
Germany (insured),59,M,No,Rheinland-Pfalz,195.8,37396.07223113112,0.00523584398890433
Germany (insured),59,M,No,Saarland,47.02,8908.66821671177,0.005278005517344914
Germany (insured),59,M,No,Sachsen,191.34,36635.98694942161,0.005222733599729617
Germany (insured),59,M,No,Sachsen-Anhalt,102.76,19533.80831093452,0.005260622934570194
Germany (insured),59,M,No,Schleswig-Holstein,139.64,26568.503125717154,0.005255847472446972
Germany (insured),59,M,No,Thüringen,99,19013.19594027797,0.005206909996139904
Germany (insured),59,M,Yes,Baden-Württemberg,525.68,37572.215542382684,0.013991189830341939
Germany (insured),59,M,Yes,Bayern,626.46,44516.57738593832,0.014072510439625199
Germany (insured),59,M,Yes,Berlin,178,12532.185413230745,0.01420342854264493
Germany (insured),59,M,Yes,Brandenburg,120.5,8554.257419148733,0.014086552940324237
Germany (insured),59,M,Yes,Bremen,30.66,2291.9321196720707,0.013377359537326449
Germany (insured),59,M,Yes,Hamburg,89.54,6329.243993032852,0.014147029265827712
Germany (insured),59,M,Yes,Hessen,300.16,21274.84632394241,0.014108680054821559
Germany (insured),59,M,Yes,Mecklenburg-Vorpommern,77.72,5399.168254943713,0.014394809779976054
Germany (insured),59,M,Yes,Niedersachsen,383.28,27044.419951992644,0.014172239622087355
Germany (insured),59,M,Yes,Nordrhein-Westfalen,846.74,60273.285575152164,0.01404834649248109
Germany (insured),59,M,Yes,Rheinland-Pfalz,197.04,13831.423975897811,0.014245821713176855
Germany (insured),59,M,Yes,Saarland,44.82,3294.986874674216,0.01360248210531384
Germany (insured),59,M,Yes,Sachsen,188.08,13550.29654293676,0.01388013903636956
Germany (insured),59,M,Yes,Sachsen-Anhalt,100.56,7224.83321089359,0.013918660412585833
Germany (insured),59,M,Yes,Schleswig-Holstein,137.4,9826.706635539218,0.013982304051194513
Germany (insured),59,M,Yes,Thüringen,99.46,7032.277950513769,0.014143354500476418
Germany (insured),60,F,No,Baden-Württemberg,377.18,106254.1539941247,0.003549790627676129
Germany (insured),60,F,No,Bayern,451.02,125892.79606152543,0.003582571950976295
Germany (insured),60,F,No,Berlin,127.26,35440.99647991901,0.0035907568251391
Germany (insured),60,F,No,Brandenburg,86.96,24191.42368898411,0.003594662352989105
Germany (insured),60,F,No,Bremen,24.66,6481.579669237502,0.0038046280780964347
Germany (insured),60,F,No,Hamburg,63.62,17899.089957670712,0.0035543706495946986
Germany (insured),60,F,No,Hessen,214.88,60165.22488421134,0.0035714983267084765
Germany (insured),60,F,No,Mecklenburg-Vorpommern,54.06,15268.837541769251,0.0035405445799075474
Germany (insured),60,F,No,Niedersachsen,274.96,76481.56811565482,0.0035951145717123324
Germany (insured),60,F,No,Nordrhein-Westfalen,608.22,170452.73681052504,0.0035682618617974807
Germany (insured),60,F,No,Rheinland-Pfalz,139.04,39115.24066062237,0.003554624684694135
Germany (insured),60,F,No,Saarland,32.62,9318.216605973708,0.003500669857694445
Germany (insured),60,F,No,Sachsen,138.04,38320.21281564151,0.0036022764451781684
Germany (insured),60,F,No,Sachsen-Anhalt,73.02,20431.814560049,0.0035738382308333205
Germany (insured),60,F,No,Schleswig-Holstein,98.56,27789.907649440065,0.0035466112821712047
Germany (insured),60,F,No,Thüringen,70.18,19887.26865043403,0.0035288908312941384
Germany (insured),60,F,Yes,Baden-Württemberg,279.5,27905.131351992346,0.010016078995451297
Germany (insured),60,F,Yes,Bayern,326.86,33062.7545212087,0.009886048659083435
Germany (insured),60,F,Yes,Berlin,90.8,9307.73644927166,0.009755325636353314
Germany (insured),60,F,Yes,Brandenburg,63.26,6353.30319104633,0.00995702520370064
Germany (insured),60,F,Yes,Bremen,15.96,1702.2330444462127,0.009375919502956345
Germany (insured),60,F,Yes,Hamburg,45.66,4700.771099994329,0.009713300015832526
Germany (insured),60,F,Yes,Hessen,157.44,15800.96815140904,0.009963946417166874
Germany (insured),60,F,Yes,Mecklenburg-Vorpommern,39.38,4009.9977382424304,0.009820454416829705
Germany (insured),60,F,Yes,Niedersachsen,195.38,20086.06839401035,0.009727140033948214
Germany (insured),60,F,Yes,Nordrhein-Westfalen,439.08,44765.36522296616,0.009808475767215163
Germany (insured),60,F,Yes,Rheinland-Pfalz,102.02,10272.689466426074,0.009931186991822242
Germany (insured),60,F,Yes,Saarland,23.7,2447.208401568853,0.0096845041823191
Germany (insured),60,F,Yes,Sachsen,100.16,10063.894274814944,0.009952409799321124
Germany (insured),60,F,Yes,Sachsen-Anhalt,52.22,5365.931096578524,0.00973176864557523
Germany (insured),60,F,Yes,Schleswig-Holstein,72.46,7298.359584701431,0.00992825842013706
Germany (insured),60,F,Yes,Thüringen,51.56,5222.919039507929,0.00987187425460412
Germany (insured),60,M,No,Baden-Württemberg,560.48,95364.32797011707,0.005877250036047331
Germany (insured),60,M,No,Bayern,669.56,112990.23559446177,0.005925821788735331
Germany (insured),60,M,No,Berlin,181.04,31808.702858672677,0.005691524134271299
Germany (insured),60,M,No,Brandenburg,125.08,21712.081608290857,0.0057608479120784825
Germany (insured),60,M,No,Bremen,32.54,5817.292464403663,0.005593667535045569
Germany (insured),60,M,No,Hamburg,95.18,16064.639554556365,0.005924813916724598
Germany (insured),60,M,No,Hessen,315.46,53998.982840435936,0.005841961892729853
Germany (insured),60,M,No,Mecklenburg-Vorpommern,82.1,13703.957693138602,0.005990970042260596
Germany (insured),60,M,No,Niedersachsen,402.52,68643.08896434723,0.005863955222193835
Germany (insured),60,M,No,Nordrhein-Westfalen,898.78,152983.29604602355,0.005875020497202588
Germany (insured),60,M,No,Rheinland-Pfalz,205.8,35106.379362786225,0.005862182421983224
Germany (insured),60,M,No,Saarland,50.02,8363.206812204295,0.00598095935245875
Germany (insured),60,M,No,Sachsen,202.44,34392.83270786371,0.005886110100890682
Germany (insured),60,M,No,Sachsen-Anhalt,105.96,18337.789079162645,0.0057782320181882264
Germany (insured),60,M,No,Schleswig-Holstein,147.66,24941.76244146659,0.00592019109902634
Germany (insured),60,M,No,Thüringen,102.5,17849.05284846263,0.005742601631034361
Germany (insured),60,M,Yes,Baden-Württemberg,549.82,35271.73774237206,0.01558811771668112
Germany (insured),60,M,Yes,Bayern,660.64,41790.90905548587,0.0158082227673695
Germany (insured),60,M,Yes,Berlin,185.24,11764.862701152906,0.015745190122945275
Germany (insured),60,M,Yes,Brandenburg,128.62,8030.495937313056,0.016016445435502617
Germany (insured),60,M,Yes,Bremen,33.54,2151.60132245067,0.015588389749546166
Germany (insured),60,M,Yes,Hamburg,92.48,5941.715999630437,0.015564527151037188
Germany (insured),60,M,Yes,Hessen,311.24,19972.226530024258,0.015583640588700152
Germany (insured),60,M,Yes,Mecklenburg-Vorpommern,80.22,5068.58709198277,0.015826895847737894
Germany (insured),60,M,Yes,Niedersachsen,397.8,25388.539753936646,0.015668486799770308
Germany (insured),60,M,Yes,Nordrhein-Westfalen,887.08,56582.862921131986,0.015677538289931642
Germany (insured),60,M,Yes,Rheinland-Pfalz,203.44,12984.551271167507,0.015667849874161085
Germany (insured),60,M,Yes,Saarland,50.02,3093.240875746794,0.016170741952944028
Germany (insured),60,M,Yes,Sachsen,201.58,12720.636754963292,0.015846691001639383
Germany (insured),60,M,Yes,Sachsen-Anhalt,106.58,6782.469933388924,0.01571403943500363
Germany (insured),60,M,Yes,Schleswig-Holstein,145.56,9225.035423556135,0.015778801198780487
Germany (insured),60,M,Yes,Thüringen,103.12,6601.704478198508,0.015620208438675778
Germany (insured),61,F,No,Baden-Württemberg,408.58,103758.24680288177,0.00393780747641403
Germany (insured),61,F,No,Bayern,484,122935.57770154472,0.003937021398110032
Germany (insured),61,F,No,Berlin,137.48,34608.488435255305,0.003972435844957347
Germany (insured),61,F,No,Brandenburg,94.54,23623.16780361817,0.004002003490214385
Germany (insured),61,F,No,Bremen,25.42,6329.327538860007,0.004016224447846867
Germany (insured),61,F,No,Hamburg,69.34,17478.640820740737,0.003967127690942584
Germany (insured),61,F,No,Hessen,233.94,58751.94538589116,0.003981825596811283
Germany (insured),61,F,No,Mecklenburg-Vorpommern,59.7,14910.172962645793,0.004003977696943249
Germany (insured),61,F,No,Niedersachsen,292.62,74685.0181580131,0.003918054881916156
Germany (insured),61,F,No,Nordrhein-Westfalen,661.14,166448.806652689,0.00397203208178915
Germany (insured),61,F,No,Rheinland-Pfalz,154.66,38196.42471995388,0.004049070067000416
Germany (insured),61,F,No,Saarland,37.12,9099.331951001112,0.004079420357438003
Germany (insured),61,F,No,Sachsen,147.64,37420.07205745706,0.003945476100989451
Germany (insured),61,F,No,Sachsen-Anhalt,79.06,19951.871791003112,0.003962535486803323
Germany (insured),61,F,No,Schleswig-Holstein,105.36,27137.12347358516,0.0038825043524806794
Germany (insured),61,F,No,Thüringen,76.6,19420.117250014027,0.003944363415207736
Germany (insured),61,F,Yes,Baden-Württemberg,301.88,27249.640574494206,0.011078311259729462
Germany (insured),61,F,Yes,Bayern,355.76,32286.111315557206,0.011018979539619424
Germany (insured),61,F,Yes,Berlin,100.64,9089.097972895332,0.011072605917564022
Germany (insured),61,F,Yes,Brandenburg,68.06,6204.064271657296,0.010970228066612065
Germany (insured),61,F,Yes,Bremen,18.76,1662.2476364682846,0.011285923702595043
Germany (insured),61,F,Yes,Hamburg,50.66,4590.350114537972,0.011036195221701302
Germany (insured),61,F,Yes,Hessen,166.6,15429.803838718892,0.01079728567786073
Germany (insured),61,F,Yes,Mecklenburg-Vorpommern,45.2,3915.803000290813,0.011542970878934194
Germany (insured),61,F,Yes,Niedersachsen,216.36,19614.247193013543,0.011030757279181529
Germany (insured),61,F,Yes,Nordrhein-Westfalen,481.34,43713.82800979711,0.011011161042499468
Germany (insured),61,F,Yes,Rheinland-Pfalz,109.38,10031.384269886876,0.010903779284813847
Germany (insured),61,F,Yes,Saarland,26.8,2389.723542687161,0.011214686352323554
Germany (insured),61,F,Yes,Sachsen,107.72,9827.49367165539,0.010961085664261246
Germany (insured),61,F,Yes,Sachsen-Anhalt,58.24,5239.885520869503,0.01111474664246781
Germany (insured),61,F,Yes,Schleswig-Holstein,80.32,7126.921316295092,0.011269943420920789
Germany (insured),61,F,Yes,Thüringen,54.74,5100.232813134997,0.010732843382957762
Germany (insured),61,M,No,Baden-Württemberg,602.56,92440.88691941476,0.006518327766860145
Germany (insured),61,M,No,Bayern,713.06,109526.46355205947,0.0065103900635034425
Germany (insured),61,M,No,Berlin,199.32,30833.591203339925,0.006464378368563486
Germany (insured),61,M,No,Brandenburg,135.84,21046.486914541572,0.006454283821883099
Germany (insured),61,M,No,Bremen,35.96,5638.960461689733,0.006377061914923317
Germany (insured),61,M,No,Hamburg,103.04,15572.17001444444,0.0066169326371611735
Germany (insured),61,M,No,Hessen,343.72,52343.61708164438,0.006566607719597853
Germany (insured),61,M,No,Mecklenburg-Vorpommern,86.3,13283.856033220618,0.006496607595277959
Germany (insured),61,M,No,Niedersachsen,440.66,66538.80082645708,0.00662260206866826
Germany (insured),61,M,No,Nordrhein-Westfalen,970,148293.51678314403,0.00654108164026127
Germany (insured),61,M,No,Rheinland-Pfalz,225.92,34030.17578902583,0.006638813781057677
Germany (insured),61,M,No,Saarland,54.64,8106.828535014812,0.006739996999319805
Germany (insured),61,M,No,Sachsen,221.42,33338.50326279477,0.006641569906562095
Germany (insured),61,M,No,Sachsen-Anhalt,113.92,17775.635006311175,0.006408772455079839
Germany (insured),61,M,No,Schleswig-Holstein,159.42,24177.16027050496,0.006593826496426264
Germany (insured),61,M,No,Thüringen,115.4,17301.88122859129,0.006669794947459353
Germany (insured),61,M,Yes,Baden-Württemberg,605.94,34190.46502498901,0.017722484896216903
Germany (insured),61,M,Yes,Bayern,717.44,40509.78788911789,0.017710287744871784
Germany (insured),61,M,Yes,Berlin,204.94,11404.204965618876,0.017970564420566642
Germany (insured),61,M,Yes,Brandenburg,136.44,7784.317077981131,0.017527549126427136
Germany (insured),61,M,Yes,Bremen,38.04,2085.6429104879835,0.018238980320509267
Germany (insured),61,M,Yes,Hamburg,102.02,5759.569731369861,0.01771312871590765
Germany (insured),61,M,Yes,Hessen,343.04,19359.967961704082,0.017719037587178185
Germany (insured),61,M,Yes,Mecklenburg-Vorpommern,89.26,4913.207025985706,0.01816735983806673
Germany (insured),61,M,Yes,Niedersachsen,435.62,24610.241401566316,0.017700760951181692
Germany (insured),61,M,Yes,Nordrhein-Westfalen,971.46,54848.287029382045,0.017711765537537977
Germany (insured),61,M,Yes,Rheinland-Pfalz,224.22,12586.503374023252,0.017814320096458093
Germany (insured),61,M,Yes,Saarland,54.18,2998.4160334986295,0.01806954051562397
Germany (insured),61,M,Yes,Sachsen,218.34,12330.679288978887,0.017707053673446153
Germany (insured),61,M,Yes,Sachsen-Anhalt,117.08,6574.54993384112,0.01780806308844887
Germany (insured),61,M,Yes,Schleswig-Holstein,160.78,8942.23736032375,0.01797984033765114
Germany (insured),61,M,Yes,Thüringen,112.06,6399.325933862533,0.0175112193312464
Germany (insured),62,F,No,Baden-Württemberg,447.48,100958.18989019495,0.004432329863349296
Germany (insured),62,F,No,Bayern,528.02,119617.99452367632,0.004414218797954245
Germany (insured),62,F,No,Berlin,148.78,33674.53147022601,0.00441817579946277
Germany (insured),62,F,No,Brandenburg,102.28,22985.66460414964,0.004449729940875202
Germany (insured),62,F,No,Bremen,27.68,6158.522057137547,0.00449458486032695
Germany (insured),62,F,No,Hamburg,72.72,17006.95600953278,0.004275897459794616
Germany (insured),62,F,No,Hessen,252.78,57166.44451361741,0.004421824763647601
Germany (insured),62,F,No,Mecklenburg-Vorpommern,63.16,14507.801737612202,0.004353519653928999
Germany (insured),62,F,No,Niedersachsen,326.6,72669.54172301923,0.004494317595187811
Germany (insured),62,F,No,Nordrhein-Westfalen,711.2,161956.96001844734,0.004391290129914716
Germany (insured),62,F,No,Rheinland-Pfalz,164.62,37165.64243158103,0.004429359731990433
Germany (insured),62,F,No,Saarland,38.56,8853.774146052492,0.004355204838514229
Germany (insured),62,F,No,Sachsen,159.56,36410.24069786616,0.004382283581260453
Germany (insured),62,F,No,Sachsen-Anhalt,85.96,19413.443490112742,0.00442785949044946
Germany (insured),62,F,No,Schleswig-Holstein,119.18,26404.79141792692,0.0045135747567044025
Germany (insured),62,F,No,Thüringen,84.36,18896.03906609486,0.004464427687989227
Germany (insured),62,F,Yes,Baden-Württemberg,332.12,26514.272092374427,0.012526084021575632
Germany (insured),62,F,Yes,Bayern,393.28,31414.826844601852,0.012518929419710586
Germany (insured),62,F,Yes,Berlin,108.32,8843.816345715923,0.012248105994701238
Germany (insured),62,F,Yes,Brandenburg,73.76,6036.639188968592,0.012218719338864857
Germany (insured),62,F,Yes,Bremen,20.04,1617.3896311674362,0.012390335398363518
Germany (insured),62,F,Yes,Hamburg,54.46,4466.473295432852,0.012193065176430705
Germany (insured),62,F,Yes,Hessen,188.14,15013.409670242954,0.012531463813506623
Germany (insured),62,F,Yes,Mecklenburg-Vorpommern,47.3,3810.1297492718923,0.012414275395487234
Germany (insured),62,F,Yes,Niedersachsen,236.72,19084.930149479795,0.012403503609702882
Germany (insured),62,F,Yes,Nordrhein-Westfalen,532.12,42534.151115955865,0.012510417771106884
Germany (insured),62,F,Yes,Rheinland-Pfalz,124.22,9760.673769910169,0.012726580452154917
Germany (insured),62,F,Yes,Saarland,29.64,2325.2336141147957,0.012747106277871264
Germany (insured),62,F,Yes,Sachsen,119.1,9562.285435803235,0.012455181431215618
Germany (insured),62,F,Yes,Sachsen-Anhalt,63.34,5098.480108514455,0.01242331021243415
Germany (insured),62,F,Yes,Schleswig-Holstein,86.64,6934.591685516162,0.012493886291958533
Germany (insured),62,F,Yes,Thüringen,62.22,4962.596118368348,0.012537792420725408
Germany (insured),62,M,No,Baden-Württemberg,664.92,89045.47658070725,0.007467195701932631
Germany (insured),62,M,No,Bayern,784.56,105503.48952941813,0.00743634171248181
Germany (insured),62,M,No,Berlin,218.18,29701.05453217443,0.007345867122786867
Germany (insured),62,M,No,Brandenburg,152.82,20273.436572376395,0.00753794254143499
Germany (insured),62,M,No,Bremen,40.6,5431.837993599666,0.007474449725459222
Germany (insured),62,M,No,Hamburg,111.74,15000.194681610952,0.007449236651373889
Germany (insured),62,M,No,Hessen,382.62,50421.00399854734,0.007588504187878201
Germany (insured),62,M,No,Mecklenburg-Vorpommern,97.4,12795.931873076865,0.007611794198821375
Germany (insured),62,M,No,Niedersachsen,475.06,64094.789958751935,0.007411834882456497
Germany (insured),62,M,No,Nordrhein-Westfalen,1058.42,142846.60517478053,0.007409486551710249
Germany (insured),62,M,No,Rheinland-Pfalz,244.94,32780.22661012171,0.0074721875145417295
Germany (insured),62,M,No,Saarland,59.36,7809.059762567682,0.007601427291482522
Germany (insured),62,M,No,Sachsen,240.5,32113.959638995424,0.007488955043337758
Germany (insured),62,M,No,Sachsen-Anhalt,124.9,17122.725056083906,0.007294399670081811
Germany (insured),62,M,No,Schleswig-Holstein,172.5,23289.118380398217,0.007406892660444729
Germany (insured),62,M,No,Thüringen,124.46,16666.3725444972,0.0074677317855284244
Germany (insured),62,M,Yes,Baden-Württemberg,660.88,32934.62832437117,0.020066417434289302
Germany (insured),62,M,Yes,Bayern,777.32,39021.83859307246,0.019920127498502787
Germany (insured),62,M,Yes,Berlin,219.06,10985.321539297389,0.019941155041876987
Germany (insured),62,M,Yes,Brandenburg,150.34,7498.394348687159,0.020049625694375753
